epoch,training loss,validation loss
0,13.642089024186134,1.0906485691666603
1,10.99754248932004,1.0902243629097939
2,10.979248378425837,1.1292189732193947
3,10.955768629908562,1.1832408122718334
4,10.90802339091897,1.087050199508667
5,10.924676515161991,1.0995232351124287
6,10.836031295359135,1.1034745164215565
7,10.858056783676147,1.085314430296421
8,10.787254739552736,1.0846120156347752
9,10.76824377477169,1.0730504840612411
10,10.783666864037514,1.0939742885529995
11,10.817505165934563,1.1007259264588356
12,10.769346289336681,1.074683278799057
13,10.744957387447357,1.0952063277363777
14,10.710454974323511,1.085784886032343
15,10.714299887418747,1.0746359378099442
16,10.725974649190903,1.0747212246060371
17,10.707000821828842,1.07736486941576
18,10.70436705648899,1.0766940265893936
19,10.716674648225307,1.073459979146719
20,10.699013367295265,1.0833338350057602
21,10.671736557036638,1.073978252708912
22,10.67278055101633,1.0761767327785492
23,10.66440349444747,1.0780435055494308
24,10.684967663139105,1.0739833489060402
25,10.654159635305405,1.0793745405972004
26,10.655814327299595,1.0742515362799168
27,10.64851301908493,1.0757471285760403
28,10.647507231682539,1.0767797231674194
29,10.648253120481968,1.0725468806922436
30,10.640900667756796,1.072395734488964
31,10.63510849699378,1.07278373837471
32,10.625698331743479,1.0758160389959812
33,10.634866993874311,1.0742355473339558
34,10.63181146606803,1.072504073381424
35,10.628204081207514,1.077022012323141
36,10.62116165459156,1.0744347088038921
37,10.619428917765617,1.0720040947198868
38,10.62138869613409,1.0743088908493519
39,10.615728724747896,1.0748362094163895
40,10.610695309937,1.0777849666774273
41,10.618345871567726,1.0757536813616753
42,10.611102413386106,1.073448982089758
43,10.610180467367172,1.0755655616521835
44,10.615291874855757,1.0748657435178757
45,10.610412705689669,1.074181579053402
46,10.606826670467854,1.0754297375679016
47,10.607681702822447,1.0739727728068829
48,10.607654612511396,1.074988879263401
49,10.607835531234741,1.0748070254921913
50,10.607277274131775,1.0735434405505657
51,10.60539085417986,1.0738981738686562
52,10.606845624744892,1.0736133344471455
53,10.605252172797918,1.0745474733412266
54,10.606738459318876,1.0742163434624672
55,10.605030458420515,1.0737950652837753
56,10.604899141937494,1.0741287805140018
57,10.604745753109455,1.0739779360592365
58,10.604243196547031,1.073768574744463
59,10.604052599519491,1.0738182626664639
60,10.604593735188246,1.0739220529794693
61,10.603594806045294,1.0742214135825634
62,10.603423736989498,1.0740890689194202
63,10.60339529812336,1.0739045105874538
64,10.603773687034845,1.0740649737417698
65,10.603376507759094,1.0742035023868084
66,10.603057902306318,1.074120905250311
67,10.603261597454548,1.0741858556866646
68,10.603302132338285,1.0741811580955982
69,10.602948311716318,1.074108712375164
70,10.602793022990227,1.0741505101323128
71,10.602582409977913,1.0740969702601433
72,10.602652534842491,1.074141327291727
73,10.602498210966587,1.0741235427558422
74,10.602672044187784,1.0740634351968765
75,10.60247903317213,1.074069045484066
76,10.60235545411706,1.0741007439792156
77,10.602452415972948,1.0740478485822678
78,10.602350283414125,1.0740915685892105
79,10.60234771296382,1.074065923690796
80,10.602329947054386,1.0740708895027637
81,10.602384563535452,1.0740813165903091
82,10.602330699563026,1.0740688741207123
83,10.60225746780634,1.0740842297673225
84,10.602207772433758,1.0740736201405525
85,10.602240160107613,1.0740781910717487
86,10.602189727127552,1.074078280478716
87,10.60218683257699,1.0740730836987495
88,10.60223950073123,1.0740648545324802
89,10.602217264473438,1.0740626379847527
90,10.602160722017288,1.074060894548893
91,10.60216823965311,1.0740683153271675
92,10.602150455117226,1.0740685909986496
93,10.602148372679949,1.0740621015429497
94,10.602146584540606,1.074065525084734
95,10.602140553295612,1.0740660168230534
96,10.602132733911276,1.0740682631731033
97,10.602117471396923,1.074063453823328
98,10.602123536169529,1.074067261070013
99,10.602117951959372,1.0740671902894974
