epoch,training loss,validation loss
0,22.01619826257229,2.0965863168239594
1,20.57717228680849,2.051295928657055
2,20.148666992783546,2.1311321184039116
3,19.070233821868896,2.077201187610626
4,17.27556250989437,1.5948968827724457
5,15.923046618700027,1.5775703489780426
6,15.188579753041267,1.6316388621926308
7,15.087778925895691,1.5003064051270485
8,14.787326861172915,1.51945448666811
9,14.735720492899418,1.5403221473097801
10,14.369958888739347,1.4763663858175278
11,14.514742098748684,1.4703016132116318
12,14.264321148395538,1.5462112575769424
13,14.345179416239262,1.4168753772974014
14,14.319031529128551,1.4884246811270714
15,14.324936367571354,1.4747584760189056
16,14.097250998020172,1.4350648522377014
17,14.081141259521246,1.448468528687954
18,14.01364216580987,1.413632795214653
19,14.010603722184896,1.4277575612068176
20,13.966525256633759,1.4092429876327515
21,13.90503454208374,1.4020314142107964
22,13.820948552340269,1.4225325509905815
23,13.825205560773611,1.4148315712809563
24,13.819345567375422,1.419667586684227
25,13.763917911797762,1.4108647033572197
26,13.770246628671885,1.474588394165039
27,13.69922112673521,1.4078078642487526
28,13.702512428164482,1.4089775010943413
29,13.602481123059988,1.4005422294139862
30,13.633756909519434,1.3998528271913528
31,13.651351690292358,1.398985918611288
32,13.610074538737535,1.3927330449223518
33,13.667724654078484,1.3963252305984497
34,13.567267343401909,1.3925430923700333
35,13.567822828888893,1.3978684321045876
36,13.610346619039774,1.403969407081604
37,13.561647720634937,1.3974980935454369
38,13.603060748428106,1.3924740180373192
39,13.565397433936596,1.3961628004908562
40,13.578246906399727,1.3982421457767487
41,13.556504990905523,1.3991155475378036
42,13.551039654761553,1.397183135151863
43,13.534269504249096,1.3971558660268784
44,13.563749648630619,1.3932613208889961
45,13.560309991240501,1.3940455913543701
46,13.542408786714077,1.3986812382936478
47,13.54214060306549,1.394478864967823
48,13.474743146449327,1.3941224738955498
49,13.589356079697609,1.3964880406856537
50,13.492785014212132,1.394068792462349
51,13.539754651486874,1.3948098421096802
52,13.541741169989109,1.3939591273665428
53,13.533066160976887,1.3932984992861748
54,13.551019448786974,1.392838954925537
55,13.494374446570873,1.3929809778928757
56,13.529166426509619,1.3942384794354439
57,13.512241963297129,1.3937879502773285
58,13.523944344371557,1.3924487456679344
59,13.499893307685852,1.3936883509159088
60,13.533586334437132,1.3930811434984207
61,13.51150805130601,1.3931364119052887
62,13.482835292816162,1.392895370721817
63,13.530861925333738,1.3928012922406197
64,13.48448782786727,1.3932824581861496
65,13.539782643318176,1.393021285533905
66,13.531086429953575,1.3935959488153458
67,13.515913184732199,1.3935358300805092
68,13.538473058491945,1.3933648988604546
69,13.493531711399555,1.3937149941921234
70,13.507469676434994,1.3938499614596367
71,13.511515837162733,1.3936560451984406
72,13.486510157585144,1.393544852733612
73,13.526527766138315,1.393355205655098
74,13.551717553287745,1.393322505056858
75,13.50724383816123,1.3933754786849022
76,13.51000814884901,1.393594667315483
77,13.560858692973852,1.3934728801250458
78,13.520966850221157,1.3935849368572235
79,13.509048916399479,1.3935220316052437
80,13.498281639069319,1.393434464931488
81,13.530892468988895,1.3934875205159187
82,13.492302179336548,1.393614485859871
83,13.516960687935352,1.3936253264546394
84,13.526822283864021,1.3935984000563622
85,13.526018511503935,1.3935793191194534
86,13.487979374825954,1.3935997486114502
87,13.513845078647137,1.3936218172311783
88,13.485143180936575,1.3935370743274689
89,13.505890611559153,1.393580175936222
90,13.51749113202095,1.3935131579637527
91,13.505026552826166,1.393506683409214
92,13.496583256870508,1.3934861421585083
93,13.44831769913435,1.3934958428144455
94,13.48283214122057,1.3934880569577217
95,13.521359208971262,1.3935033679008484
96,13.507748331874609,1.393542304635048
97,13.507980763912201,1.39352036267519
98,13.51683695614338,1.393498457968235
99,13.515406209975481,1.3934829160571098
