epoch,training loss,validation loss
0,21.941734291613102,2.1261529326438904
1,20.3787008151412,2.2308235093951225
2,19.612436525523663,2.0941395610570908
3,18.37374097108841,1.9860754162073135
4,18.083209082484245,2.1103513538837433
5,17.863926507532597,1.8848216906189919
6,17.311517976224422,1.9318399727344513
7,17.325993180274963,1.9330177158117294
8,17.148113273084164,2.0183106511831284
9,17.05660817027092,1.8230151310563087
10,16.832829758524895,1.816373310983181
11,16.826408356428146,1.993881531059742
12,16.64016404002905,1.821878507733345
13,16.436647303402424,1.816985361278057
14,16.531785376369953,1.760168343782425
15,16.322511918842793,1.8822392150759697
16,16.312153063714504,1.7387230098247528
17,16.129098623991013,1.9153449684381485
18,16.262351341545582,1.7249899953603745
19,16.079570397734642,1.769512601196766
20,16.040582612156868,1.7283494547009468
21,15.96312616020441,1.739653803408146
22,15.79258855432272,1.7382587045431137
23,15.954684786498547,1.710083268582821
24,15.823348328471184,1.7166822031140327
25,15.750181816518307,1.7207102999091148
26,15.65982186794281,1.7010251730680466
27,15.795437268912792,1.7262571230530739
28,15.654722437262535,1.7009033039212227
29,15.7347307279706,1.7463142648339272
30,15.627148382365704,1.7058590352535248
31,15.64194905757904,1.7034278884530067
32,15.613416604697704,1.6988207623362541
33,15.601205915212631,1.6985491812229156
34,15.585926234722137,1.6921425759792328
35,15.538458164781332,1.7096394747495651
36,15.54222671315074,1.704096458852291
37,15.528380826115608,1.697118155658245
38,15.58636650443077,1.6948425844311714
39,15.529746726155281,1.6921830922365189
40,15.51498755812645,1.6933028623461723
41,15.533964216709137,1.696132056415081
42,15.510602645576,1.6920139491558075
43,15.519549764692783,1.6952174082398415
44,15.531979773193598,1.6938003450632095
45,15.473216086626053,1.6984373554587364
46,15.526676431298256,1.6990822702646255
47,15.474809132516384,1.697641409933567
48,15.487375818192959,1.696782723069191
49,15.476964376866817,1.6978772580623627
50,15.46338801831007,1.6930899322032928
51,15.439520351588726,1.695402167737484
52,15.468695797026157,1.6936878338456154
53,15.442783363163471,1.694777950644493
54,15.486213378608227,1.6928962096571922
55,15.476330295205116,1.6934397220611572
56,15.506378158926964,1.6921413242816925
57,15.409398086369038,1.6949447393417358
58,15.462355636060238,1.6946870535612106
59,15.5062817633152,1.6925815641880035
60,15.495197206735611,1.6933193504810333
61,15.481840535998344,1.6925968453288078
62,15.483146581798792,1.6921268329024315
63,15.403237357735634,1.6928101405501366
64,15.47596225142479,1.6929820850491524
65,15.481889121234417,1.6932232081890106
66,15.509598635137081,1.6932387873530388
67,15.494535237550735,1.6927900984883308
68,15.461090996861458,1.693132571876049
69,15.432264126837254,1.6928648948669434
70,15.483188137412071,1.6928907856345177
71,15.414375551044941,1.6929828226566315
72,15.40251737087965,1.6930491551756859
73,15.424845721572638,1.6931708380579948
74,15.452938221395016,1.6932402998209
75,15.435385420918465,1.6930997297167778
76,15.450914829969406,1.6930338516831398
77,15.419349133968353,1.6930949315428734
78,15.509913563728333,1.6930420473217964
79,15.447432085871696,1.6929846927523613
80,15.488621428608894,1.6928915828466415
81,15.503124423325062,1.6929265856742859
82,15.469474382698536,1.6929846331477165
83,15.430188968777657,1.6929955706000328
84,15.411078117787838,1.6930015832185745
85,15.453323997557163,1.6929500624537468
86,15.460242785513401,1.6929261460900307
87,15.445109285414219,1.6929259300231934
88,15.460096403956413,1.692944809794426
89,15.45107464492321,1.6928998306393623
90,15.460167557001114,1.692911557853222
91,15.395119205117226,1.6929056867957115
92,15.433805629611015,1.6928851902484894
93,15.45491424202919,1.6928649693727493
94,15.43432630226016,1.6928709521889687
95,15.466589972376823,1.6928431913256645
96,15.455800391733646,1.6928452923893929
97,15.496576435863972,1.6928378269076347
98,15.457945093512535,1.69285998493433
99,15.4745439812541,1.6928700953722
