epoch,training loss,validation loss
0,0.3133979882695712,0.07850342831807211
1,0.23404658632352948,0.07872531074099243
2,0.23386761028086767,0.07912367139942944
3,0.2339804345392622,0.07878637581598014
4,0.23397957684937865,0.07876908226171508
5,0.23397185589419678,0.07874690042808652
6,0.23392997158225626,0.07891599915456027
7,0.23399471066659316,0.07876043464057148
8,0.23367180407512933,0.07860129472101107
9,0.23350670712534338,0.07856548362178728
10,0.23371572577161714,0.07860053406329826
11,0.2335820787702687,0.0785624859854579
12,0.2331025237799622,0.0782687301398255
13,0.2327770974370651,0.07824462762800977
14,0.23263494105776772,0.07823113643098623
15,0.23255762603366747,0.07821885694283992
16,0.2325461384607479,0.07825635123299435
17,0.23240401392104104,0.07820804975926876
18,0.23215238854754716,0.07814791781129315
19,0.23193764232564718,0.07816456281580031
20,0.23180617101024836,0.078150995017495
21,0.23170263809151947,0.07807351730298251
22,0.23158808599691838,0.07800388551549986
23,0.23147545428946614,0.07797525083879009
24,0.23137144633801654,0.0779514781315811
25,0.2312733419239521,0.07792540214722976
26,0.2311903678928502,0.07790302886860445
27,0.23112189007224515,0.07788653421448544
28,0.23106122034369037,0.07787379465298727
29,0.23100761021487415,0.07785969931865111
30,0.23096505302237347,0.07784896780503914
31,0.23093549365876243,0.07784867275040597
32,0.2309084184234962,0.0778667206177488
33,0.23086896253516898,0.0778651344589889
34,0.23082299152156338,0.07783826376544312
35,0.23078360210638493,0.07781688083196059
36,0.23075451178010553,0.07780859363265336
37,0.23073396738618612,0.0778103526099585
38,0.23071938881184906,0.07781598821748048
39,0.23070766421733424,0.07781924493610859
40,0.23069579666480422,0.07781951973447576
41,0.2306834941264242,0.07782161486102268
42,0.23067223315592855,0.07782671536551788
43,0.2306627765065059,0.07782978244358674
44,0.23065611580386758,0.07782633538590744
45,0.23065269278595224,0.07781668560346588
46,0.2306506058666855,0.0778050206718035
47,0.23064653237815946,0.07779689971357584
48,0.23063919023843482,0.0777933532372117
49,0.23063007328892127,0.07779173215385526
